L            	HA	LA	CO	BA	FR	GM	BM
anticipate   	0,00002485254	0,00000000000	0,00000000000	0,00000616873	0,00000624789	0,00001058380	0,00000178789	
anticipation 	0,00001022579	0,00000000000	0,00000000000	0,00000761452	0,00000771224	0,00000000000	0,00000000000	
anxiety      	0,00003907166	0,00000000000	0,00001546671	0,00000000000	0,00001473383	0,00001247941	0,00000000000	
anybody      	0,00000000000	0,00000000000	0,00000000000	0,00001233745	0,00000624789	0,00000000000	0,00000000000	
anyone       	0,00000732047	0,00001177440	0,00000492634	0,00000299811	0,00000303659	0,00000584536	0,00000071095	
anything     	0,00000538959	0,00001238390	0,00000853398	0,00000630662	0,00000348412	0,00000295101	0,00000132935	
apartment    	0,00000000000	0,00000000000	0,00000528709	0,00000000000	0,00000503657	0,00000000000	0,00000000000	
ape          	0,00000878457	0,00000000000	0,00004868380	0,00001962400	0,00000000000	0,00000561155	0,00000000000	
appeal       	0,00000567237	0,00002280892	0,00000224544	0,00001055968	0,00000320856	0,00000271762	0,00000030605	
appealing    	0,00000635389	0,00000000000	0,00000503043	0,00000946271	0,00000479207	0,00000405884	0,00000137129	
appear       	0,00001452720	0,00000000000	0,00000920106	0,00000216350	0,00000547817	0,00000185598	0,00000094057	
appearance   	0,00000000000	0,00002105263	0,00000414508	0,00000584795	0,00001184600	0,00000167224	0,00000112994	
applaud      	0,00000000000	0,00000000000	0,00000797130	0,00000000000	0,00000000000	0,00000000000	0,00000217297	
apply        	0,00005408680	0,00000000000	0,00000000000	0,00000000000	0,00000815840	0,00000000000	0,00000000000	
appreciate   	0,00001877367	0,00000603919	0,00000475626	0,00000782859	0,00000679633	0,00000335791	0,00000032414	
appreciation 	0,00001947769	0,00000000000	0,00002467308	0,00000580154	0,00002056598	0,00000497691	0,00000336293	
approach     	0,00000948479	0,00001906941	0,00000750920	0,00000882843	0,00000536504	0,00000151471	0,00000153525	
appropriate  	0,00000644779	0,00005185377	0,00000000000	0,00000960255	0,00000243145	0,00000205941	0,00000208733	
arc          	0,00000000000	0,00000000000	0,00001015950	0,00000000000	0,00000967811	0,00000000000	0,00000276947	
area         	0,00001606013	0,00000000000	0,00000317874	0,00000597950	0,00000000000	0,00001025915	0,00000086652	
argue        	0,00001615927	0,00000000000	0,00000000000	0,00000000000	0,00000609362	0,00000000000	0,00001046244	
argument     	0,00001090750	0,00000000000	0,00000863558	0,00000812216	0,00001645278	0,00000000000	0,00000470810	
arm          	0,00000000000	0,00000000000	0,00000000000	0,00000851230	0,00000862154	0,00000000000	0,00000616781	
armor        	0,00001656836	0,00000000000	0,00002623467	0,00001233745	0,00000000000	0,00000000000	0,00000357577	
army         	0,00000559359	0,00000000000	0,00000442850	0,00000416521	0,00000421866	0,00000000000	0,00003621614	
