1	32	1262,3050,179
1	275	171,212,384
1	83	3605,6404,6766
1	212	1257,315,510
1	88	143,1894,2232
1	56	3069,5360,4854
1	217	1376,1403,4412
1	265	230,998,1604
1	122	3241,3827,3157
1	287	1178,690,85
2	32	1349,1377,2542
2	35	248,308,973
2	84	2465,1063,2066
2	52	586,2148,2151
2	117	1550,2522,5182
2	134	3803,259,2548
2	40	642,241,488
2	107	551,2986,2799
2	125	1286,53,772
2	31	2904,693,807
3	193	2631,4407,634
3	84	342,347,3160
3	117	342,2253,1746
3	261	65,1188,2469
3	6	3347,816,3711
3	120	1779,1378,1381
3	40	750,793,869
3	217	2017,2919,2173
3	107	2152,342,1621
3	157	790,878,928
4	100	914,214,406
4	118	301,1302,378
4	166	2289,107,191
4	262	1502,458,798
4	231	239,894,2482
4	103	839,2291,3140
4	107	1162,3026,3974
4	91	2405,3385,451
4	31	427,11,250
4	111	1674,169,268
1,3	193	4628,2631,4407
1,3	114	1249,81,251
1,3	275	577,2312,171
1,3	117	5143,306,3512
1,3	6	2815,3347,816
1,3	118	1763,1387,375
1,3	167	1468,3399,98
1,3	104	3175,3306,1502
1,3	152	21,1070,831
1,3	44	1192,2277,4153
5	288	1215,1279,1472
5	98	792,1934,3148
5	228	113,3331,903
5	148	1725,1024,1539
5	84	466,1081,1997
5	118	175,1762,3109
5	232	388,390,47
5	72	573,1440,1467
5	280	844,1179,86
5	93	854,543,1731
1,4	64	2196,454,2179
1,4	98	1709,2101,4208
1,4	20	3144,128,2817
1,4	164	152,222,259
1,4	261	541,197,740
1,4	88	143,1894,2232
1,4	281	1263,829,236
1,4	10	1411,2691,4174
1,4	159	2836,37,3601
1,4	31	2957,2245,2626
2,3	228	2876,3246,56
2,3	166	2209,249,1880
2,3	231	2777,2226,310
2,3	56	1194,199,1598
2,3	280	226,1074,42
2,3	91	3778,1085,3301
2,3	188	1614,2017,2122
2,3	206	1374,1107,1542
2,3	111	800,1056,843
2,3	271	948,257,922
6	288	679,605,258
6	115	1586,457,994
6	100	2857,2878,259
6	84	1447,5642,1091
6	118	271,3092,3697
6	134	3321,635,1470
6	231	1535,2297,2386
6	107	760,1426,1604
6	93	1249,88,138
6	31	1637,330,917
1,5	1	9,3357,3485
1,5	134	6467,7012,6432
1,5	262	330,600,501
1,5	135	149,958,700
1,5	7	102,927,2047
1,5	199	734,1405,3346
1,5	266	2330,2978,3999
1,5	91	1434,990,1240
1,5	43	309,1736,635
1,5	29	1450,1598,1667
2,4	161	1148,433,1947
2,4	65	562,776,1028
2,4	83	6540,6132,4015
2,4	36	203,877,1762
2,4	118	1764,1886,3689
2,4	214	692,881,1102
2,4	103	910,839,220
2,4	217	981,1736,2866
2,4	266	191,274,2227
2,4	270	388,1871,2195
7	274	88,96,150
7	114	613,1329,2755
7	83	7056,5869,77
7	20	473,570,1044
7	229	542,1547,210
7	199	1384,1428,1365
7	152	859,89,178
7	10	5520,552,3320
7	266	687,3624,3802
7	44	3632,896,1599
1,6	98	1709,2101,4208
1,6	83	3605,1661,6404
1,6	52	1207,225,131
1,6	228	2689,2052,2223
1,6	148	460,234,1758
1,6	84	5426,5603,1447
1,6	103	463,2866,680
1,6	217	1376,1403,4412
1,6	10	1411,2691,4174
1,6	206	1371,490,546
2,5	64	509,334,434
2,5	98	3162,695,2407
2,5	115	1667,58,529
2,5	51	965,1228,1261
2,5	100	3436,893,1547
2,5	196	2764,2025,2043
2,5	246	2590,3328,3791
2,5	281	1252,2201,203
2,5	10	1924,2998,7024
2,5	219	358,2037,402
1,7	272	868,234,721
1,7	18	385,1844,909
1,7	149	2136,551,1483
1,7	5	1350,2409,478
1,7	135	149,958,1421
1,7	122	2923,3241,3827
1,7	283	257,1945,76
1,7	63	1069,244,1397
1,7	95	2466,1888,2055
1,7	159	2836,1791,3710
2,6	193	2725,2316,1529
2,6	180	1268,487,811
2,6	6	1952,3021,3283
2,6	7	1120,3404,343
2,6	72	591,822,838
2,6	153	5,118,507
2,6	91	1085,462,3778
2,6	29	260,577,1277
2,6	79	1953,293,291
2,6	47	859,338,819
3,6	64	962,361,373
3,6	116	1315,557,931
3,6	117	342,376,426
3,6	262	619,1157,451
3,6	167	98,951,2234
3,6	280	809,357,296
3,6	185	1215,1612,1845
3,6	61	320,1427,855
3,6	78	518,730,808
3,6	286	157,1079,1439
2,7	272	1318,108,452
2,7	1	2174,2692,1935
2,7	114	613,2440,3576
2,7	149	1770,1511,1580
2,7	117	1550,2522,5182
2,7	55	106,427,789
2,7	88	1639,2171,1591
2,7	104	167,104,1120
2,7	189	203,1477,1223
2,7	30	32,339,405
3,7	32	917,1257,2441
3,7	193	2631,4407,634
3,7	84	342,347,3160
3,7	228	224,56,2679
3,7	134	5952,2562,2770
3,7	56	1598,2137,2983
3,7	122	3478,2138,1786
3,7	236	1766,1543,41
3,7	189	483,373,288
3,7	287	519,1592,1368
4,6	19	1338,449,496
4,6	51	799,410,666
4,6	196	141,1444,1361
4,6	36	1536,1499,613
4,6	198	209,267,332
4,6	166	725,729,1690
4,6	56	3968,966,3925
4,6	105	607,974,1229
4,6	281	829,1606,2246
4,6	111	342,644,1503
1,3,6	80	429,196,1027
1,3,6	1	2807,9,1222
1,3,6	261	2903,65,1188
1,3,6	120	1779,326,1171
1,3,6	266	3286,2176,3093
1,3,6	107	1621,4164,839
1,3,6	172	718,1653,337
1,3,6	15	1150,2747,2818
1,3,6	79	2556,2557,2121
1,3,6	31	1637,1449,2957
4,7	213	21,770,477
4,7	245	912,222,235
4,7	246	2959,12,1320
4,7	134	2562,1160,591
4,7	167	1282,456,1105
4,7	152	859,89,178
4,7	216	348,185,1024
4,7	171	1984,405,504
4,7	284	410,794,135
4,7	286	1373,2744,2701
5,6	225	85,48,114
5,6	83	1661,5236,670
5,6	52	1729,1990,2130
5,6	44	3530,104,414
5,6	76	1458,698,875
5,6	92	39,673,504
5,6	237	279,380,39
5,6	221	807,664,1618
5,6	190	756,1183,1039
5,6	142	602,135,645
1,3,7	80	429,196,2336
1,3,7	208	223,347,277
1,3,7	162	453,689,1096
1,3,7	275	577,2312,3088
1,3,7	6	2815,3644,3347
1,3,7	279	763,2695,1262
1,3,7	43	257,292,2645
1,3,7	44	1192,2277,4153
1,3,7	270	372,500,1697
1,3,7	127	1054,1353,269
1,4,6	193	2316,619,3876
1,4,6	114	81,251,3912
1,4,6	165	324,1535,2233
1,4,6	229	2596,65,915
1,4,6	199	734,1947,1162
1,4,6	41	415,1962,1731
1,4,6	284	177,1759,432
1,4,6	157	2335,2188,476
1,4,6	62	7,222,1540
1,4,6	158	285,932,950
2,3,6	288	679,1050,732
2,3,6	148	675,2138,1555
2,3,6	118	3092,223,3430
2,3,6	23	844,24,298
2,3,6	72	1230,1315,969
2,3,6	89	400,369,208
2,3,6	250	572,134,288
2,3,6	95	1495,2574,95
2,3,6	159	1810,966,1390
2,3,6	15	913,303,1150
5,7	32	866,3164,1407
5,7	83	7056,5869,582
5,7	4	1989,2330,1679
5,7	167	1282,2354,456
5,7	199	1384,1428,1365
5,7	217	4851,775,4828
5,7	283	76,1219,1188
5,7	75	988,373,403
5,7	29	1673,1707,1022
5,7	271	272,1600,1214
1,4,7	195	1029,1742,1081
1,4,7	275	3088,171,212
1,4,7	84	5208,5426,5603
1,4,7	7	2047,2317,927
1,4,7	71	342,2159,2419
1,4,7	104	167,63,2880
1,4,7	267	742,1462,815
1,4,7	27	433,3255,3124
1,4,7	63	1069,244,1397
1,4,7	223	487,1311,1534
1,5,6	128	111,501,968
1,5,6	65	752,538,1103
1,5,6	129	906,909,199
1,5,6	210	46,689,152
1,5,6	117	2053,5314,2057
1,5,6	103	463,1886,2866
1,5,6	216	1858,589,714
1,5,6	153	317,579,795
1,5,6	91	462,1434,1240
1,5,6	206	1371,418,1496
2,3,7	98	3162,695,2407
2,3,7	52	586,2148,2151
2,3,7	261	845,65,1188
2,3,7	279	2695,393,2551
2,3,7	88	1639,2171,1591
2,3,7	10	1924,2998,7024
2,3,7	43	3367,651,257
2,3,7	221	1398,795,249
2,3,7	95	1495,1117,2574
2,3,7	159	1791,3710,2966
2,4,6	228	2052,2876,3246
2,4,6	100	3436,524,782
2,4,6	185	93,917,643
2,4,6	122	711,1062,1485
2,4,6	219	358,2037,402
2,4,6	27	420,1119,1485
2,4,6	172	337,48,1570
2,4,6	205	28,645,1274
2,4,6	62	7,222,1540
2,4,6	31	1955,151,208
1,5,7	193	3347,3969,619
1,5,7	162	1162,276,1276
1,5,7	115	2235,731,508
1,5,7	20	3144,473,570
1,5,7	152	859,1887,831
1,5,7	58	1006,819,719
1,5,7	45	1910,1078,225
1,5,7	157	22,1509,2897
1,5,7	223	487,1311,1206
1,5,7	79	2753,1624,1391
2,4,7	192	592,860,299
2,4,7	48	1099,324,1366
2,4,7	18	1084,1844,1237
2,4,7	5	110,199,1264
2,4,7	70	79,481,845
2,4,7	6	1854,2516,3288
2,4,7	71	14,166,289
2,4,7	24	269,459,11
2,4,7	266	191,274,2227
2,4,7	286	977,1373,2744
2,5,6	128	501,868,968
2,5,6	129	1007,262,449
2,5,6	226	28,66,136
2,5,6	275	185,295,1248
2,5,6	244	99,202,543
2,5,6	277	216,360,1273
2,5,6	261	2252,1660,3168
2,5,6	247	82,327,390
2,5,6	106	852,51,680
2,5,6	47	859,1,296
2,5,7	80	2082,12,1626
2,5,7	36	203,877,1762
2,5,7	5	110,199,1264
2,5,7	151	1073,751,1063
2,5,7	7	343,494,3021
2,5,7	171	39,124,1313
2,5,7	44	117,273,2849
2,5,7	236	1543,645,829
2,5,7	95	2574,490,994
2,5,7	223	1838,1206,1879
