1,7	122	3241,2001
1,7	283	1945,76
1,7	63	244,1069
1,7	95	1888,2466
1,7	159	2836,1791
2,6	193	2725,1529
2,6	180	487,98
2,6	6	1854,17
2,6	7	343,1150
2,6	72	1790,561
2,6	153	247,5
2,6	91	3778,462
2,6	29	260,1054
2,6	79	291,2208
2,6	47	960,859
3,6	64	1693,1796
3,6	116	931,805
3,6	117	342,376
3,6	262	619,451
3,6	167	98,436
3,6	280	226,139
3,6	185	686,1612
3,6	61	552,720
3,6	78	730,808
3,6	286	1873,1768
2,7	272	1318,552
2,7	1	2174,2692
2,7	114	2440,613
2,7	149	1770,1977
2,7	117	1550,60
2,7	55	106,1030
2,7	88	1639,1569
2,7	104	104,167
2,7	189	203,1223
2,7	30	32,556
3,7	32	1257,3164
3,7	193	2631,3347
3,7	84	342,4429
3,7	228	56,224
3,7	134	2770,2562
3,7	56	1598,5029
3,7	122	3478,2001
3,7	236	1766,1543
3,7	189	483,1223
3,7	287	519,1068
4,6	19	449,496
4,6	51	799,410
4,6	196	741,1444
4,6	36	706,613
4,6	198	1173,132
4,6	166	2289,658
4,6	56	1397,3968
4,6	105	1080,1229
4,6	281	829,1606
4,6	111	1674,926
1,3,6	80	2336,429,469
1,3,6	1	9,2114,853
1,3,6	261	541,65,2763
1,3,6	120	1253,1779,1721
1,3,6	266	2978,3817,2670
1,3,6	107	868,2152,760
1,3,6	172	457,718,337
1,3,6	15	2818,1901,531
1,3,6	79	1391,2556,2208
1,3,6	31	2957,1957,1637
4,7	213	184,21
4,7	245	1111,912
4,7	246	771,2959
4,7	134	1160,2562
4,7	167	1290,1282
4,7	152	1424,859
4,7	216	570,348
4,7	171	1984,405
4,7	284	65,410
4,7	286	2744,1373
5,6	225	383,85
5,6	83	582,1661
5,6	52	877,225
5,6	44	1100,104
5,6	76	34,1458
5,6	92	39,56
5,6	237	575,380
5,6	221	808,837
5,6	190	471,1039
5,6	142	324,39
1,3,7	80	2336,429,1138
1,3,7	208	147,858,347
1,3,7	162	1162,1535,276
1,3,7	275	171,1424,3088
1,3,7	6	2467,3347,351
1,3,7	279	893,393,2695
1,3,7	43	309,257,651
1,3,7	44	1044,1341,3632
1,3,7	270	372,1697,500
1,3,7	127	1054,1054,867
1,4,6	193	619,4727,1529
1,4,6	114	81,1884,3843
1,4,6	165	2233,116,324
1,4,6	229	915,2596,65
1,4,6	199	734,1493,31
1,4,6	41	1016,1633,1432
1,4,6	284	177,65,432
1,4,6	157	1219,2188,2335
1,4,6	62	949,345,1741
1,4,6	158	285,579,862
2,3,6	288	1458,1050,679
2,3,6	148	1043,1351,234
2,3,6	118	1764,1387,271
2,3,6	23	381,844,58
2,3,6	72	1790,1230,561
2,3,6	89	208,369,103
2,3,6	250	572,41,297
2,3,6	95	2574,1495,661
2,3,6	159	2294,2966,1543
2,3,6	15	913,1901,531
5,7	32	866,3164
5,7	83	582,7056
5,7	4	1679,1989
5,7	167	2354,1282
5,7	199	1405,1384
5,7	217	4851,775
5,7	283	71,76
5,7	75	988,373
5,7	29	720,1673
5,7	271	1214,272
1,4,7	195	1081,684,1029
1,4,7	275	171,1826,3088
1,4,7	84	5426,1407,4429
1,4,7	7	2047,1429,2317
1,4,7	71	342,1049,997
1,4,7	104	63,795,167
1,4,7	267	742,1177,815
1,4,7	27	174,433,3124
1,4,7	63	244,414,1069
1,4,7	223	487,1074,2089
1,5,6	128	417,501,190
1,5,6	65	752,538,1161
1,5,6	129	817,231,906
1,5,6	210	46,1168,152
1,5,6	117	306,2053,376
1,5,6	103	463,1886,680
1,5,6	216	22,589,2056
1,5,6	153	1282,317,5
1,5,6	91	1434,1240,462
1,5,6	206	348,1607,1371
2,3,7	98	3162,497,3618
2,3,7	52	586,6,964
2,3,7	261	845,65,1375
2,3,7	279	1092,393,2695
2,3,7	88	1639,887,1569
2,3,7	10	1924,6780,5520
2,3,7	43	3367,257,651
2,3,7	221	795,1190,249
2,3,7	95	2574,1495,2466
2,3,7	159	2294,2966,1791
2,4,6	228	2876,3178,2052
2,4,6	100	3436,914,2857
2,4,6	185	1581,1383,1612
2,4,6	122	2238,681,1482
2,4,6	219	2037,1118,1857
2,4,6	27	1352,433,420
2,4,6	172	48,1536,337
2,4,6	205	28,292,633
2,4,6	62	177,345,1741
2,4,6	31	2904,427,1637
1,5,7	193	619,2082,3347
1,5,7	162	1162,1117,276
1,5,7	115	2235,1476,1354
1,5,7	20	3144,1685,473
1,5,7	152	831,1738,859
1,5,7	58	1006,33,713
1,5,7	45	225,1078,131
1,5,7	157	1219,1509,22
1,5,7	223	487,1206,2089
1,5,7	79	1391,1580,1624
2,4,7	192	592,497,860
2,4,7	48	1099,775,471
2,4,7	18	1084,94,1844
2,4,7	5	110,1114,478
2,4,7	70	79,901,721
2,4,7	6	1854,2773,351
2,4,7	71	14,1049,997
2,4,7	24	269,370,459
2,4,7	266	191,1511,687
2,4,7	286	977,2744,1373
2,5,6	128	117,501,190
2,5,6	129	1007,231,906
2,5,6	226	7,226,171
2,5,6	275	2636,2970,1705
2,5,6	244	126,299,99
2,5,6	277	1215,865,1050
2,5,6	261	845,76,2763
2,5,6	247	520,86,191
