5,7	160	520,298
5,7	33	1264,957
5,7	114	2413,4800
5,7	83	582,198
5,7	20	647,1888
5,7	229	292,210
5,7	277	1360,318
5,7	75	988,510
5,7	267	265,143
5,7	239	316,763
1,4,7	83	2473,3830,198
1,4,7	36	423,2430,2327
1,4,7	213	772,522,473
1,4,7	199	1727,3458,1961
1,4,7	279	1805,413,995
1,4,7	56	1208,1569,5760
1,4,7	88	1977,2636,2312
1,4,7	266	3665,2391,1396
1,4,7	43	563,3319,651
1,4,7	223	487,1198,863
1,5,6	50	109,300,391
1,5,6	148	700,2158,821
1,5,6	228	3952,1809,3825
1,5,6	134	5037,6320,1635
1,5,6	153	943,1097,1230
1,5,6	283	1689,860,1340
1,5,6	76	849,116,1070
1,5,6	29	1139,764,1100
1,5,6	206	315,1295,490
1,5,6	190	1134,471,1183
2,3,7	193	4441,1531,330
2,3,7	275	2371,1835,1203
2,3,7	261	751,2469,3253
2,3,7	167	2675,1782,1282
2,3,7	217	2866,3004,921
2,3,7	57	30,17,674
2,3,7	44	5122,4032,4151
2,3,7	188	2017,79,2195
2,3,7	270	188,1627,500
2,3,7	95	1277,2504,97
2,4,6	242	364,189,364
2,4,6	98	3162,4338,1191
2,4,6	100	583,1242,2128
2,4,6	281	2276,1537,1145
2,4,6	90	883,797,934
2,4,6	219	664,350,825
2,4,6	91	3301,887,1573
2,4,6	237	32,556,378
2,4,6	61	452,891,358
2,4,6	31	693,778,1224
1,5,7	32	739,1407,1566
1,5,7	272	606,851,751
1,5,7	18	499,94,1200
1,5,7	195	1330,159,1029
1,5,7	85	107,1516,705
1,5,7	5	2501,2063,2618
1,5,7	135	616,1744,734
1,5,7	265	230,1518,480
1,5,7	13	295,446,487
1,5,7	174	411,370,397
2,4,7	161	989,1357,870
2,4,7	65	1055,1424,580
2,4,7	130	66,558,245
2,4,7	228	3364,1136,178
2,4,7	180	1074,660,538
2,4,7	198	718,605,1030
2,4,7	134	1647,1256,1239
2,4,7	217	2866,2993,921
2,4,7	266	519,2391,1396
2,4,7	31	693,778,2008
2,5,6	49	247,234,297
2,5,6	225	81,383,407
2,5,6	132	158,399,487
2,5,6	230	174,86,46
2,5,6	86	198,257,109
2,5,6	249	107,72,4
2,5,6	92	802,778,177
2,5,6	221	450,910,931
2,5,6	142	596,602,596
2,5,6	271	1217,1222,396
2,5,7	50	391,300,378
2,5,7	210	218,1168,619
2,5,7	247	609,60,781
2,5,7	199	3078,3236,1961
2,5,7	10	3864,4752,552
2,5,7	283	71,860,71
2,5,7	44	5122,4132,4151
2,5,7	188	2017,2241,2195
2,5,7	45	215,1904,1922
2,5,7	29	1688,764,1707
