L            	HA	LA	CO	BA	FR	GM	BM
adrenaline   	0,00000297626	0,00000000000	0,00000251266	0,00000000000	0,00000000000	0,00000091561	0,00000072263	
adult        	0,00000063446	0,00000221025	0,00000089272	0,00000565544	0,00000142421	0,00000149642	0,00000015405	
adult be     	0,00000174251	0,00000000000	0,00000000000	0,00001270826	0,00000000000	0,00000321639	0,00000000000	
adult child  	0,00000000000	0,00000000000	0,00000337484	0,00000323936	0,00000000000	0,00000368938	0,00000000000	
adult enjoy  	0,00000000000	0,00000000000	0,00000000000	0,00001007362	0,00000000000	0,00000000000	0,00000000000	
adult kid    	0,00000000000	0,00001076102	0,00000000000	0,00003003770	0,00000000000	0,00000380118	0,00000000000	
advance      	0,00000104551	0,00000000000	0,00000000000	0,00000084722	0,00000256026	0,00000000000	0,00000050769	
advantage    	0,00000284475	0,00000000000	0,00000160109	0,00000000000	0,00000232210	0,00000000000	0,00000092093	
adventure    	0,00000090381	0,00000000000	0,00000152605	0,00001318311	0,00000173900	0,00000127107	0,00000025079	
adventure be 	0,00000000000	0,00000747608	0,00000000000	0,00000173902	0,00000525527	0,00000528164	0,00000000000	
adventure film	0,00000000000	0,00000000000	0,00000209899	0,00000000000	0,00000000000	0,00000000000	0,00000241464	
adventure movie	0,00000261376	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000160819	0,00000000000	
adventurous  	0,00000000000	0,00000000000	0,00000000000	0,00001436586	0,00000813996	0,00000272694	0,00000107609	
adversity    	0,00000000000	0,00000000000	0,00000202491	0,00000194362	0,00000881031	0,00000000000	0,00000116471	
advice       	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00001048847	0,00000000000	0,00000000000	
aesthetic    	0,00000516136	0,00000000000	0,00000435739	0,00000000000	0,00000000000	0,00000000000	0,00000125317	
affair       	0,00000377544	0,00000000000	0,00001912412	0,00000152970	0,00000462270	0,00000058074	0,00000091667	
affect       	0,00000107490	0,00000124820	0,00000090747	0,00000145173	0,00000175484	0,00000000000	0,00000052197	
affection    	0,00000000000	0,00000000000	0,00003251981	0,00000228397	0,00002760836	0,00000115612	0,00000091244	
aforementioned	0,00000000000	0,00000000000	0,00000202491	0,00000194362	0,00000293677	0,00000147575	0,00000232941	
afraid       	0,00000208034	0,00000000000	0,00000351259	0,00000084289	0,00000000000	0,00000000000	0,00000101021	
african      	0,00000174999	0,00000000000	0,00000000000	0,00000000000	0,00000107135	0,00000053836	0,00000084979	
african queen	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000321639	0,00000000000	
afternoon    	0,00000000000	0,00000000000	0,00000000000	0,00000079810	0,00000000000	0,00000121197	0,00000000000	
age          	0,00000058104	0,00000075906	0,00000110371	0,00000135368	0,00000106716	0,00000058094	0,00000028215	
age be       	0,00000000000	0,00000000000	0,00000000000	0,00000596109	0,00000128673	0,00000258637	0,00000000000	
