2,4	288	1394,584,1522
2,5	20	1971,2323,2269
2,5	29	720,74,549
2,5	36	178,1762,2214
2,5	43	3367,3126,2613
2,5	81	1583,709,920
2,5	83	1783,4393,6301
2,5	171	39,1744,1456
2,5	188	265,861,2286
2,5	223	1017,1838,2102
2,5	261	2124,833,1923
2,6	1	303,1141,782
2,6	10	2185,454,401
2,6	44	4887,1877,5219
2,6	93	1494,1511,1127
2,6	129	1075,429,925
2,6	142	602,746,16
2,6	219	531,1271,217
2,6	221	991,992,1630
2,6	225	82,496,516
2,6	228	4149,4024,1429
2,7	5	1990,199,110
2,7	30	750,339,405
2,7	32	86,2438,2156
2,7	63	1188,345,685
2,7	81	1583,1428,920
2,7	85	763,943,1457
2,7	99	1025,1382,766
2,7	135	887,1094,1679
2,7	149	1434,678,806
2,7	172	1013,1203,24
3,6	15	1040,1444,1286
3,6	22	399,602,252
3,6	23	365,187,820
3,6	76	1100,1439,1036
3,6	84	2897,4637,3601
3,6	166	874,1543,1259
3,6	172	253,1560,1567
3,6	190	357,723,474
3,6	271	703,1390,892
3,6	280	506,1330,296
3,7	1	2509,113,1726
3,7	28	44,16,587
3,7	44	3437,2116,3097
3,7	58	443,784,1246
3,7	95	134,2537,899
3,7	116	1313,31,577
3,7	119	624,765,468
3,7	171	10,1637,128
3,7	207	231,330,439
3,7	265	1114,121,1024
4,6	31	2437,2946,1673
4,6	61	1244,550,140
4,6	90	138,713,831
4,6	103	1289,3175,2217
4,6	196	2550,2896,1585
4,6	226	44,301,362
4,6	237	319,380,93
4,6	242	204,328,258
4,6	281	409,2580,2036
4,6	286	2717,897,2727
4,7	91	400,2071,2754
4,7	122	3367,696,2358
4,7	127	1500,1410,307
4,7	160	468,539,64
4,7	167	1985,276,2988
4,7	180	718,1330,195
4,7	216	1702,2444,586
4,7	217	328,3598,3215
4,7	246	177,693,2604
4,7	253	298,706,147
5,6	17	563,964,1099
5,6	29	254,1574,1131
5,6	52	1307,2224,2581
5,6	107	28,3085,688
5,6	122	1759,3516,1776
5,6	148	1887,1396,1736
5,6	206	392,548,303
5,6	217	4531,3123,1011
5,6	231	2020,2599,2466
5,6	247	874,699,473
5,7	6	3086,1265,594
5,7	7	1260,937,2363
5,7	14	1007,612,985
5,7	37	157,769,1105
5,7	56	329,1026,1533
5,7	75	702,562,283
5,7	104	1349,1585,3132
5,7	134	2569,5738,5507
5,7	275	2944,1341,910
5,7	283	1473,1753,92
1,3,6	43	748,770,2667
1,3,6	56	1960,1216,2424
1,3,6	114	2122,5238,4457
1,3,6	125	936,103,576
1,3,6	153	1164,1404,959
1,3,6	165	488,458,2437
1,3,6	167	109,3529,199
1,3,6	180	203,1191,909
1,3,6	195	1945,1437,1908
1,3,6	262	600,1797,1817
1,3,7	33	1661,689,1387
1,3,7	121	298,230,208
1,3,7	152	1074,204,1449
1,3,7	157	2242,1247,2802
1,3,7	159	1642,2877,2878
1,3,7	183	1303,1684,1236
1,3,7	186	808,1185,898
1,3,7	193	2367,1303,2463
1,3,7	194	614,1823,2095
1,3,7	212	550,1172,1538
1,4,6	19	645,167,1263
1,4,6	64	1956,1210,387
1,4,6	65	50,287,916
1,4,6	92	322,529,402
1,4,6	95	719,2003,287
1,4,6	118	2119,931,2168
1,4,6	123	116,188,350
1,4,6	185	953,929,1371
1,4,6	198	643,286,1161
1,4,6	266	4057,1236,1211
1,4,7	2	301,1441,764
1,4,7	88	762,792,2458
1,4,7	158	393,397,749
1,4,7	165	1539,488,609
1,4,7	195	1035,395,1739
1,4,7	223	620,1385,1140
1,4,7	267	1376,355,1355
1,4,7	270	1796,944,1006
