1	32	3055
1	80	2336
1	194	241
1	162	1325
1	275	384
1	84	5603
1	152	831
1	88	143
1	265	230
1	122	3827
2	84	2465
2	52	586
2	117	907
2	70	79
2	7	494
2	184	251
2	13	227
2	125	53
2	31	1955
2	95	2574
3	193	2631
3	67	448
3	84	4744
3	116	306
3	117	342
3	6	3347
3	280	1074
3	40	808
3	120	1378
3	157	2566
4	64	1210
4	100	125
4	118	2119
4	262	458
4	166	2289
4	214	1027
4	103	839
4	88	432
4	91	3876
4	31	427
1,3	208	147,858
1,3	210	800,304
1,3	117	3512,342
1,3	149	551,1762
1,3	135	700,1827
1,3	217	1376,956
1,3	57	204,615
1,3	188	592,1785
1,3	206	348,897
1,3	287	1178,903
5	32	1737
5	65	538
5	84	466
5	148	1725
5	117	2053
5	277	865
5	7	2382
5	71	2188
5	232	388
5	152	359
1,4	83	3605,1892
1,4	164	601,259
1,4	36	169,1136
1,4	196	2313,741
1,4	118	375,2119
1,4	281	1263,25
1,4	10	4174,3974
1,4	107	868,3026
1,4	111	1211,1674
1,4	31	2626,427
2,3	32	1377,2441
2,3	114	3576,4957
2,3	275	2670,329
2,3	20	1048,3574
2,3	261	845,1186
2,3	6	1854,3347
2,3	89	317,108
2,3	217	981,956
2,3	270	388,1697
2,3	111	1732,800
6	288	797
6	225	82
6	115	37
6	51	1204
6	100	2857
6	118	931
6	72	27
6	153	5
6	93	1099
6	47	1189
1,5	176	29,676
1,5	81	601,1199
1,5	20	128,1685
1,5	7	2047,2382
1,5	9	142,1335
1,5	58	1006,33
1,5	43	1736,3126
1,5	44	1044,4317
1,5	157	1474,2897
1,5	79	2029,1580
2,4	288	1458,1706
2,4	98	3162,2582
2,4	115	1667,304
2,4	228	3246,79
2,4	36	1762,1136
2,4	118	1886,2119
2,4	198	203,1173
2,4	231	2226,1000
2,4	88	1591,432
2,4	61	244,1244
7	114	1329
7	83	7056
7	4	1989
7	245	912
7	199	3214
7	266	687
7	43	651
7	267	815
7	44	1070
7	14	176
1,6	98	2101,1357
1,6	148	460,1758
1,6	84	5603,634
1,6	228	2689,2223
1,6	134	7012,1885
1,6	91	990,462
1,6	283	1945,2019
1,6	76	1069,1458
1,6	44	1044,1954
1,6	29	1450,693
2,5	210	488,1168
2,5	35	308,2005
2,5	5	110,1143
2,5	134	3803,6432
2,5	135	1679,995
2,5	104	104,2207
2,5	72	1615,1075
2,5	188	1614,265
2,5	29	260,720
2,5	223	1838,1206
1,7	1	3357,2692
1,7	20	128,1044
1,7	5	349,74
1,7	229	915,1547
1,7	279	2366,2695
1,7	10	4174,4834
1,7	270	372,500
1,7	30	1344,1336
1,7	159	2836,3710
1,7	63	1337,1069
2,6	1	2873,2180
2,6	129	1007,906
2,6	244	554,99
2,6	247	609,699
2,6	280	1249,148
2,6	10	1924,2272
2,6	219	2037,217
2,6	93	454,1099
2,6	142	731,73
2,6	206	1107,392
3,6	52	1527,225
3,6	22	250,708
3,6	166	2124,1690
3,6	167	520,1115
3,6	23	385,298
3,6	250	39,288
3,6	221	1080,858
3,6	190	493,1039
3,6	79	1631,2454
3,6	271	943,177
2,7	81	1583,1428
2,7	99	1382,766
2,7	195	1368,1029
2,7	149	658,678
2,7	56	199,321
2,7	43	3367,651
2,7	44	2849,1070
2,7	172	24,1603
2,7	236	953,1543
2,7	189	203,1391
3,7	80	429,1138
3,7	33	267,259
3,7	162	1318,930
3,7	116	306,511
3,7	85	490,1457
3,7	7	1665,2317
3,7	104	2835,167
3,7	152	21,859
3,7	171	2010,1952
3,7	14	133,176
4,6	242	220,141
4,6	19	449,496
4,6	103	839,680
4,6	281	25,721
4,6	90	138,837
4,6	92	917,56
4,6	237	456,380
4,6	253	298,287
4,6	286	2701,1768
4,6	31	427,1637
1,3,6	193	4670,2631,1529
1,3,6	273	415,859,1192
1,3,6	148	460,2073,1758
1,3,6	262	330,119,451
1,3,6	56	3069,1598,3968
1,3,6	27	105,174,420
1,3,6	172	1160,1567,337
1,3,6	125	332,11,1768
1,3,6	15	2818,1286,531
1,3,6	95	910,1495,661
4,7	228	79,224
4,7	246	1621,3790
4,7	167	1544,1282
4,7	135	1325,1484
4,7	216	1502,348
4,7	217	872,4450
4,7	122	681,2358
4,7	283	1646,1219
4,7	284	1425,410
4,7	127	307,42
5,6	288	1231,797
5,6	128	501,190
5,6	64	903,772
5,6	83	5943,2710
5,6	196	2043,2550
5,6	180	300,98
5,6	231	319,2020
5,6	217	4851,2899
5,6	106	1469,852
5,6	107	2198,2831
1,3,7	193	4670,2631,3347
1,3,7	274	121,297,568
1,3,7	212	1257,552,1172
1,3,7	165	488,187,1294
1,3,7	117	3512,342,1921
1,3,7	120	1657,1378,198
1,3,7	265	230,695,1404
1,3,7	186	1430,1351,579
1,3,7	28	78,650,44
1,3,7	159	2836,2966,3710
1,4,6	65	752,341,916
1,4,6	161	37,1947,1900
1,4,6	115	2235,304,37
1,4,6	216	186,1502,457
1,4,6	185	1904,1325,224
1,4,6	105	731,1080,1298
1,4,6	266	3999,2239,2670
1,4,6	123	615,551,679
1,4,6	91	990,3876,462
1,4,6	61	127,1244,804
2,3,6	177	258,514,289
2,3,6	84	2465,4744,634
2,3,6	148	1451,2073,1758
2,3,6	199	1456,2379,2751
2,3,6	40	488,808,633
2,3,6	280	1249,1074,148
2,3,6	153	247,1121,5
2,3,6	122	3591,2138,585
2,3,6	76	1280,1590,1458
2,3,6	15	913,1286,531
5,7	18	2222,1844
5,7	98	1709,1257
5,7	275	2970,3088
5,7	261	1328,1524
5,7	6	3617,168
5,7	75	283,1078
5,7	45	1078,412
5,7	29	720,1022
5,7	63	221,1069
5,7	95	281,2466
1,4,7	114	251,2075,1329
1,4,7	83	3605,1892,7056
1,4,7	37	445,1301,769
1,4,7	134	7012,1160,2562
1,4,7	56	3069,1397,321
1,4,7	88	143,432,1569
1,4,7	267	742,605,815
1,4,7	157	1474,2063,1247
1,4,7	270	372,2128,500
1,4,7	223	1385,138,2089
1,5,6	146	858,329,358
1,5,6	162	1325,29,964
1,5,6	52	1207,877,225
1,5,6	100	2605,2916,2857
1,5,6	70	309,836,798
1,5,6	246	3080,875,2043
1,5,6	200	570,64,717
1,5,6	41	1367,1993,1731
1,5,6	122	3827,2582,585
1,5,6	287	1178,363,1414
2,3,7	32	1377,2441,3164
2,3,7	194	1484,1872,153
2,3,7	245	744,856,912
2,3,7	229	2089,1419,1547
2,3,7	55	106,1409,1030
2,3,7	183	90,1778,1085
2,3,7	279	2646,763,2695
2,3,7	58	1466,315,437
2,3,7	188	1614,1785,1655
2,3,7	159	2294,2966,3710
2,4,6	226	7,44,152
2,4,6	51	1211,799,1204
2,4,6	100	3436,125,2857
2,4,6	196	2764,741,2550
2,4,6	214	692,1027,904
2,4,6	107	551,3026,2831
2,4,6	62	177,1930,222
2,4,6	111	1732,1674,644
2,4,6	47	960,271,1189
2,4,6	79	291,718,2454
1,5,7	272	514,851,552
1,5,7	32	3055,1737,3164
1,5,7	33	752,1035,259
1,5,7	2	970,21,445
1,5,7	99	931,769,766
1,5,7	36	169,2456,1376
1,5,7	85	1269,981,1457
1,5,7	182	25,272,733
1,5,7	121	269,329,768
1,5,7	171	879,946,1952
2,4,7	4	873,3087,1989
2,4,7	165	2593,680,1294
2,4,7	71	14,551,2003
2,4,7	24	269,2486,1406
2,4,7	266	2227,2239,687
2,4,7	27	1705,3255,1504
2,4,7	91	3778,3876,3924
2,4,7	30	339,358,1336
2,4,7	286	977,2701,623
2,4,7	271	338,1025,1600
2,5,6	114	3576,5284,4407
2,5,6	51	1211,406,1204
2,5,6	4	873,1679,1117
2,5,6	36	1762,2456,1499
2,5,6	150	467,495,209
2,5,6	118	1886,1762,931
2,5,6	263	291,119,12
2,5,6	103	910,2565,680
2,5,6	281	336,2201,721
2,5,6	31	1955,1770,1637
2,5,7	193	2725,3487,3347
2,5,7	1	2873,1990,2692
2,5,7	20	1048,1685,1044
2,5,7	277	1215,865,203
2,5,7	167	2080,110,1282
2,5,7	199	1456,1405,3214
2,5,7	10	1924,5793,4834
2,5,7	138	435,1768,664
2,5,7	157	969,2897,1247
2,5,7	287	1384,363,1068
