1	32	739
1	272	348
1	261	2429
1	88	57
1	41	603
1	153	943
1	43	563
1	203	77
1	255	217
1	287	690
2	288	739
2	256	3
2	129	675
2	51	1094
2	118	2826
2	263	76
2	72	1329
2	93	365
2	142	596
2	47	537
3	193	486
3	67	228
3	147	535
3	116	1315
3	117	4157
3	6	291
3	231	2777
3	120	737
3	40	943
3	254	200
4	64	215
4	161	1357
4	226	474
4	19	139
4	100	1242
4	118	3607
4	231	1218
4	91	887
4	237	556
4	31	778
1,3	193	2202,486
1,3	116	762,1315
1,3	117	1373,4157
1,3	261	2429,1614
1,3	88	57,752
1,3	57	334,17
1,3	89	128,369
1,3	107	1395,839
1,3	157	1772,1375
1,3	287	690,519
5	65	120
5	146	201
5	148	867
5	277	1360
5	182	328
5	232	545
5	72	167
5	249	72
5	58	1046
5	287	640
1,4	64	1212,215
1,4	256	14,93
1,4	241	117,234
1,4	161	159,1357
1,4	118	1531,3607
1,4	198	326,605
1,4	103	1272,2976
1,4	91	3762,887
1,4	61	869,994
1,4	237	401,556
2,3	288	739,132
2,3	177	258,99
2,3	242	364,383
2,3	115	698,502
2,3	116	1194,1315
2,3	84	5437,497
2,3	117	5182,4157
2,3	22	273,449
2,3	280	880,357
2,3	72	1329,1230
6	288	732
6	226	446
6	51	1261
6	118	1915
6	263	32
6	72	1329
6	153	1230
6	93	423
6	237	378
6	142	765
1,5	32	739,1407
1,5	210	1037,1168
1,5	179	409,182
1,5	232	162,545
1,5	56	1208,1312
1,5	122	7,3060
1,5	44	1770,4132
1,5	222	183,188
1,5	271	494,1214
1,5	239	978,316
2,4	256	3,93
2,4	64	56,215
2,4	241	229,234
2,4	226	7,474
2,4	19	890,139
2,4	100	525,1242
2,4	21	603,18
2,4	118	2826,3607
2,4	91	3301,887
2,4	237	32,556
7	20	1888
7	149	688
7	5	2618
7	229	210
7	278	401
7	75	510
7	108	541
7	44	4151
7	45	1922
7	223	863
1,6	288	1642,732
1,6	256	14,91
1,6	129	435,906
1,6	242	294,364
1,6	115	337,266
1,6	244	195,99
1,6	21	340,457
1,6	72	689,1329
1,6	280	1318,151
1,6	47	665,466
2,5	288	739,612
2,5	50	391,300
