1	32	739,2761,3050
1	272	348,606,1148
1	261	2429,3087,1434
1	88	57,518,1977
1	41	603,1874,588
1	153	943,1076,1282
1	43	563,3101,105
1	203	77,442,819
1	255	217,106,194
1	287	690,348,724
2	288	739,732,988
2	256	3,7,112
2	129	675,1007,1166
2	51	1094,1602,191
2	118	2826,1715,1018
2	263	76,155,257
2	72	1329,1812,140
2	93	365,320,796
2	142	596,765,602
2	47	537,732,1189
3	193	486,1531,3300
3	67	228,448,71
3	147	535,294,354
3	116	1315,1261,508
3	117	4157,1427,5449
3	6	291,328,1846
3	231	2777,1186,1466
3	120	737,1582,1779
3	40	943,375,873
3	254	200,145,160
4	64	215,214,147
4	161	1357,121,1455
4	226	474,242,339
4	19	139,653,1349
4	100	1242,1324,679
4	118	3607,3254,1040
4	231	1218,1223,773
4	91	887,1477,319
4	237	556,305,315
4	31	778,1851,306
1,3	193	486,1531,3300
1,3	116	1315,1261,508
1,3	117	1373,4157,5449
1,3	261	2429,3087,1614
1,3	88	57,518,1977
1,3	57	334,194,17
1,3	89	369,128,238
1,3	107	1395,839,978
1,3	157	1772,262,1375
1,3	287	690,519,1368
5	65	120,209,427
5	146	201,329,76
5	148	867,2288,721
5	277	1360,1050,865
5	182	328,75,272
5	232	545,247,47
5	72	167,1212,1747
5	249	72,47,103
5	58	1046,33,1507
5	287	640,1136,7
1,4	64	1212,215,214
1,4	256	93,57,74
1,4	241	234,190,298
1,4	161	1357,121,1455
1,4	118	3607,3254,1040
1,4	198	605,1133,162
1,4	103	2976,115,226
1,4	91	887,1477,319
1,4	61	994,891,417
1,4	237	556,305,315
2,3	288	739,732,988
2,3	177	99,258,123
2,3	242	364,131,247
2,3	115	698,1051,443
2,3	116	1194,843,1315
2,3	84	5437,2905,3252
2,3	117	5182,2797,1594
2,3	22	449,273,575
2,3	280	880,896,1318
2,3	72	1329,1812,140
6	288	732,760,1490
6	226	446,596,66
6	51	1261,1525,1094
6	118	1915,2462,3371
6	263	32,259,76
6	72	1329,180,1713
6	153	1230,378,779
6	93	423,1249,365
6	237	378,572,92
6	142	765,799,596
1,5	32	739,2761,3050
1,5	210	1168,1037,1069
1,5	179	409,544,264
1,5	232	545,247,47
1,5	56	1208,654,1312
1,5	122	7,3157,3060
1,5	44	1770,4232,4132
1,5	222	183,823,338
1,5	271	494,1214,1222
1,5	239	978,627,316
2,4	256	93,3,7
2,4	64	215,214,147
2,4	241	229,234,190
2,4	226	474,242,339
2,4	19	139,653,1349
2,4	100	525,583,315
2,4	21	603,457,18
2,4	118	2826,1715,3607
2,4	91	3301,2548,887
2,4	237	32,556,305
7	20	1888,1119,589
7	149	688,2096,1767
